City_En,Longtitude,Latitude,Attributes,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Hebei,115.48333,38.03333,EF,21.01,23.2,27.01,32.49,35.54,44.04,55.85,61.45,71.93,84.48,,-0.436291028933656,-0.37768144772197565,-0.16984605335431485,-0.030388503733614573,0.14980478318314738,0.3006932794940692,0.563708971066344,,
Hebei,115.48333,38.03333,FCR,,,22.3,22.3,22.3,22.3,22.3,23.4,23.4,23.4,23.4,-0.8571428571428578,0.14285714285714227,0.14285714285714227,0.14285714285714227,0.14285714285714227,0.14285714285714227,0.14285714285714227,26.8,
Shanxi,112.53333,37.86667,GRDP,2324.8,2854.3,3496.0,4079.4,4713.6,5935.6,7223.0,7147.6,8903.9,10894.4,11683.1,-0.31659531056627765,-0.2956205193386182,-0.3460185525861015,-0.32455597551593834,0.17062470036012503,0.4581842102329108,0.6539814474138985,17835.6,22590.2
Shanxi,112.53333,37.86667,RP,3294.0,3314.0,3335.0,3355.0,3375.0,3393.0,3411.0,3427.0,3574.0,3562.0,3548.0,0.5263157894736842,0.34210526315789475,0.10526315789473684,-0.02631578947368421,-0.13157894736842105,-0.34210526315789475,-0.47368421052631576,3490.0,3480.0
Shanxi,112.53333,37.86667,LFTR,112.2,147.6,170.71,,,430.5,566.49,581.91,692.71,872.88,1045.22,-0.23580923821890903,-0.2392229385361826,-0.34329394350278186,-0.3699743542177845,0.11297722478595043,0.44529760390749157,0.6300256457822154,1625.99,
Shanxi,112.53333,37.86667,PCDI,,,,5518.0,6235.0,7282.0,8333.0,8911.0,10149.0,11959.0,13592.0,-0.47508038585209006,-0.3122416169039963,-0.16111621497473588,-0.02388608176389527,0.13355535140101057,0.31384933394579695,0.52491961414791,25214.0,27426.0
Shanxi,112.53333,37.86667,MHI,9603.0,12960.0,9510.0,9430.0,9776.0,9780.0,9431.0,39917.0,41098.0,40339.0,40192.0,-0.5838453081549491,-0.35930931901959373,-0.2574532755610152,0.2866843432710355,0.4161546918450509,0.2300976524607141,0.2676712151587675,41140.0,
Shanxi,112.53333,37.86667,EF,11.77,13.05,15.49,18.91,21.98,26.5,33.28,38.09,45.08,54.95,,-0.4586005830903796,-0.4184645286686111,0.05976676384839588,-0.11030126336248852,0.09105928085519867,0.29514091350825994,0.5413994169096203,,
Shanxi,112.53333,37.86667,FCR,,,14.1,14.1,14.1,14.1,14.1,18.0,18.0,18.0,18.0,-0.857142857142857,0.14285714285714307,0.14285714285714307,0.14285714285714307,0.14285714285714307,0.14285714285714307,0.14285714285714307,20.5,
Inner_Mongoria,111.670801,41.818311,GRDP,1940.9,2388.4,2942.4,3523.7,4161.8,5166.9,6242.4,7104.2,8199.9,9458.1,10470.1,-0.4612954612954612,-0.32971696608060214,-0.19384301202483004,-0.049464049464049434,0.14104814104814126,0.3545668091122637,0.5387045387045388,17258.0,20514.2
Inner_Mongoria,111.670801,41.818311,RP,2384.0,2386.0,2393.0,2403.0,2415.0,2429.0,2444.0,2458.0,2472.0,2470.0,2464.0,0.48214285714285554,0.3321428571428555,0.10714285714285551,0.007142857142855519,-0.06785714285714448,-0.34285714285714447,-0.5178571428571445,2403.0,2400.0
Inner_Mongoria,111.670801,41.818311,LFTR,162.48,106.54,,,,347.91,464.45,576.83,752.81,985.69,1119.87,-0.37111423200362675,-0.2605715342317389,-0.04583456236819902,0.0007924523317920674,-0.15012128923189255,0.1979633975072976,0.6288857679963732,1457.76,
Inner_Mongoria,111.670801,41.818311,PCDI,,,,5985.0,6876.0,8340.0,9923.0,11015.0,12538.0,14715.0,16800.0,-0.48150155358046093,-0.32419249945805323,-0.1765782691427607,-0.02340005299034122,0.1523713177734423,0.33480261097863534,0.518498446419539,31497.0,34108.0
Inner_Mongoria,111.670801,41.818311,MHI,6574.0,4036.0,7416.0,7629.0,7958.0,9076.0,7162.0,22677.0,22565.0,22908.0,23046.0,-0.5452433745116676,-0.4203357617991768,-0.08035054376517829,0.0053848590433952445,0.16503009185935977,0.4547566254883324,0.42075810368493255,24549.0,
Inner_Mongoria,111.670801,41.818311,EF,8.55,9.36,11.15,12.93,14.81,20.2,26.26,31.88,41.44,50.4,,-0.5634360599078341,-0.4263392857142858,-0.08460541474654387,0.19412442396313356,0.18202764976958544,0.26166474654377886,0.43656394009216587,,
Inner_Mongoria,111.670801,41.818311,FCR,,,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,-0.8571428571428562,0.1428571428571438,0.1428571428571438,0.1428571428571438,0.1428571428571438,0.1428571428571438,0.1428571428571438,22.1,
Liaoning,123.38333,41.8,GRDP,5458.2,5906.3,6469.8,7260.8,8390.3,10292.2,12137.7,12815.7,13896.3,16354.9,17848.6,-0.3904947438995081,-0.24582105223210327,-0.21312823367193348,-0.18086045717321733,0.04945920987716785,0.3713400209991018,0.6095052561004919,25011.4,27584.1
Liaoning,123.38333,41.8,RP,4203.0,4210.0,4217.0,4221.0,4271.0,4298.0,4315.0,4341.0,4375.0,4379.0,4375.0,0.4659090909090909,0.38636363636363635,0.1590909090909091,0.03409090909090909,-0.13636363636363635,-0.375,-0.5340909090909091,4255.0,4229.0
Liaoning,123.38333,41.8,LFTR,333.0,361.4,411.5,,,815.67,1017.1,1183.98,1516.65,1974.85,2317.19,0.6138181985146414,0.3945154217890886,-0.38618180148535863,-0.3437101828575363,-0.2002594212381049,-0.012339727033758938,-0.0658424876889699,1879.06,
Liaoning,123.38333,41.8,PCDI,,,,6979.0,7937.0,9421.0,11125.0,12183.0,13953.0,16429.0,18761.0,-0.49191056171605163,-0.3099436466097073,-0.1503363024904563,-0.017269587347754953,0.14588256680603526,0.31548809307398656,0.5080894382839484,32738.0,35112.0
Liaoning,123.38333,41.8,MHI,13162.0,12533.0,14230.0,14925.0,15876.0,14819.0,14627.0,34729.0,34805.0,35229.0,35792.0,0.06263678212965004,-0.02769602294166533,-0.1359897366236516,0.3368047694513616,0.1445173949135909,0.2829220436193489,-0.6631952305486384,34131.0,
Liaoning,123.38333,41.8,EF,19.44,22.56,27.01,31.64,32.82,41.22,47.92,53.49,62.43,78.09,,-0.06656101426307479,-0.3840464870575805,-0.34178552562070796,-0.11674590596936127,0.11833069202324331,0.17485472794506093,0.6159535129424195,,
Liaoning,123.38333,41.8,FCR,,,35.1,35.1,35.1,35.1,35.1,38.2,38.2,38.2,38.2,-0.8571428571428541,0.1428571428571459,0.1428571428571459,0.1428571428571459,0.1428571428571459,0.1428571428571459,0.1428571428571459,39.2,
Jilin,125.35,43.88333,GRDP,2043.1,2141.0,2455.2,2776.5,3226.5,4080.3,4834.7,5434.8,6410.5,7734.6,8678.0,-0.4813917215065596,-0.24710575865476073,-0.2247037402981554,-0.046792565388415926,0.16852780522361596,0.31285770213083214,0.5186082784934404,12256.0,13235.5
Jilin,125.35,43.88333,RP,2699.0,2704.0,2709.0,2716.0,2723.0,2730.0,2734.0,2740.0,2747.0,2725.0,2698.0,0.4727272727272727,0.35454545454545455,0.22272727272727272,0.013636363636363636,-0.17272727272727273,-0.36363636363636365,-0.5272727272727272,2399.0,2375.0
Jilin,125.35,43.88333,LFTR,111.97,125.77,130.51,,,237.39,311.07,361.11,439.31,624.19,760.57,-0.04538460366550335,0.253111717119396,0.06883103033257747,0.13121772117186534,-0.07076585566507673,0.331494995353373,-0.668505004646627,771.95,
Jilin,125.35,43.88333,PCDI,,,,6010.0,6757.0,7791.0,8921.0,9671.0,10798.0,12621.0,14395.0,-0.48222833792010666,-0.30452839629722284,-0.16862646985238924,-0.018830789758985847,0.1447418897506464,0.3117004419981654,0.5177716620798933,25751.0,27770.0
Jilin,125.35,43.88333,MHI,7556.0,7695.0,8219.0,8755.0,9696.0,9683.0,9659.0,18543.0,19385.0,19785.0,19734.0,-0.38627551020408124,-0.39413265306122414,-0.13663265306122413,-0.059132653061224116,-0.05948979591836698,0.6058673469387759,0.4297959183673473,25616.0,
Jilin,125.35,43.88333,EF,12.26,13.3,14.54,17.42,17.24,21.33,27.14,30.07,34.46,42.94,,-0.48324048720611856,-0.5671796808611084,-0.15607591351147185,0.15126050420168127,0.24841846851100047,0.43282031913889163,0.37399678972712685,,
Jilin,125.35,43.88333,FCR,,,38.9,38.9,38.9,38.9,38.9,40.4,40.4,40.4,40.4,-0.8571428571428562,0.1428571428571438,0.1428571428571438,0.1428571428571438,0.1428571428571438,0.1428571428571438,0.1428571428571438,41.5,
Heilongjiang,127.63333,47.75,GRDP,3242.7,3609.7,4134.7,4756.4,5329.8,6126.3,7134.2,7218.9,8308.3,9935.0,11015.8,-0.2592367188462953,-0.08575742635276695,-0.34503266362627827,-0.23448477751756383,-0.009074941451990018,0.2786191914211766,0.6549673363737217,13633.4,14879.2
Heilongjiang,127.63333,47.75,RP,3813.0,3815.0,3817.0,3820.0,3823.0,3824.0,3825.0,3826.0,3833.0,3782.0,3724.0,0.49183176920403243,0.3507125477928402,0.15849843587069912,-0.0020855057351402972,-0.15780326729231792,-0.33298574904414274,-0.5081682307959675,3171.0,3125.0
Heilongjiang,127.63333,47.75,LFTR,,201.46,,,,334.97,420.21,444.31,556.97,741.85,837.8,-0.014738710129360118,0.4074907766310188,-0.22709568953439466,-0.5702797366086021,-0.0860692102928128,0.42972026339139785,0.06097230654275451,811.92,
Heilongjiang,127.63333,47.75,PCDI,,,,6048.0,6748.0,7656.0,8877.0,9643.0,10846.0,12605.0,14302.0,-0.48929982722342935,-0.3095608738046771,-0.16718271550028244,-0.018098773457413328,0.14571394358246215,0.3277280736267682,0.5107001727765706,24902.0,27159.0
Heilongjiang,127.63333,47.75,MHI,8755.0,8469.0,8230.0,8326.0,8181.0,8464.0,7928.0,21825.0,22073.0,21749.0,21158.0,0.638121546961326,0.509208103130755,0.06998158379373849,-0.27716390423572745,-0.36187845303867405,-0.3011049723756906,-0.27716390423572745,20461.0,
Heilongjiang,127.63333,47.75,EF,15.88,18.82,21.19,23.42,22.31,27.37,33.87,34.86,40.49,48.38,,-0.5343940419769806,-0.4050101557210565,-0.04434664861205135,0.09641164522681119,0.19498984427894384,0.22674339878131358,0.46560595802301946,,
Heilongjiang,127.63333,47.75,FCR,,,42.4,42.4,42.4,42.4,42.4,43.2,43.2,43.2,43.2,-0.8571428571428741,0.14285714285712595,0.14285714285712595,0.14285714285712595,0.14285714285712595,0.14285714285712595,0.14285714285712595,43.8,
Shanghai,121.55333,31.2,GRDP,5795.0,6804.0,8101.6,9197.1,10598.9,12878.7,14536.9,15742.4,17915.4,20009.7,21305.6,-0.4806864796177208,-0.3409563751093161,-0.23156414728775823,-0.028635206238615613,0.17686416806381616,0.38566451980731414,0.5193135203822792,38963.3,43214.9
Shanghai,121.55333,31.2,RP,1713.0,1766.0,1835.0,1890.0,1964.0,2064.0,2141.0,2210.0,2303.0,2356.0,2399.0,-0.5454545454545454,0.030303030303030304,-0.24242424242424243,0.030303030303030304,0.0,0.2727272727272727,0.45454545454545453,2488.0,2489.0
Shanghai,121.55333,31.2,LFTR,554.7,863.68,842.74,,,1975.48,2223.43,2368.45,2707.8,3172.72,3426.79,-0.5906916732318281,-0.4211135585317621,-0.164224158721482,0.14436789555766322,0.2406788108751225,0.40930832676817186,0.38167435728411314,5841.88,
Shanghai,121.55333,31.2,PCDI,,,,17738.0,19647.0,22459.0,25385.0,27500.0,30436.0,34731.0,38550.0,-0.4699752719042731,-0.3309111674595026,-0.18784970347241153,-0.025094825960309423,0.14664494226618316,0.3371612984345857,0.530024728095727,72232.0,78027.0
Shanghai,121.55333,31.2,MHI,2308.0,7500.0,2551.0,2526.0,2519.0,2678.0,2822.0,4460.0,4708.0,4740.0,4845.0,-0.31565440547476514,-0.23331907613344777,-0.1854148845166813,-0.1854148845166813,0.006201881950384555,0.2292557741659534,0.6843455945252348,5897.0,
Shanghai,121.55333,31.2,EF,27.4,30.7,38.33,42.29,37.07,43.18,48.23,49.37,55.83,71.06,,-0.46531015967217726,-0.3026988837077856,-0.2554189628373602,-0.0401865197117421,0.13508548820121535,0.39383919740002843,0.5346898403278227,,
Shanghai,121.55333,31.2,FCR,,,9.4,9.4,9.4,9.4,9.4,10.7,10.7,10.7,10.7,-0.8571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,14.0,
Jiangsu,119.78333,32.05,GRDP,10606.9,12442.9,14823.1,18121.3,21240.8,25988.4,30945.5,34471.7,41383.9,48839.2,53701.9,-0.4909111988364243,-0.3514692616948174,-0.18800385823389165,-0.032943996731986155,0.18378109828829015,0.370458416045252,0.5090888011635757,102807.7,116364.2
Jiangsu,119.78333,32.05,RP,7406.0,7458.0,7523.0,7588.0,7656.0,7723.0,7762.0,7810.0,7869.0,8023.0,8120.0,-0.5997937080969562,-0.27849406910778657,-0.15575038679731726,0.08251676121712316,0.23414130995358526,0.3171738009283145,0.40020629190304374,8477.0,8505.0
Jiangsu,119.78333,32.05,LFTR,565.3,690.53,833.71,,,1894.77,2278.71,2654.75,3312.61,4124.62,4782.59,-0.5742729173331745,-0.26878882796282905,0.04581457810977111,0.005040660084668276,-0.019697634795806693,0.38617705923054585,0.42572708266682546,7413.86,
Jiangsu,119.78333,32.05,PCDI,,,,8712.0,9947.0,11574.0,13237.0,14653.0,17006.0,19820.0,22432.0,-0.4695964526330262,-0.3254073284751821,-0.18308297813831975,-0.030833218754296652,0.14686168018699305,0.3316547504468583,0.5304035473669738,43390.0,47498.0
Jiangsu,119.78333,32.05,MHI,12367.0,8870.0,13400.0,15324.0,17143.0,19116.0,13357.0,30571.0,30956.0,31680.0,31050.0,-0.38125329120589785,-0.11874670879410217,-0.1371774618220116,-0.0866245392311743,-0.1076882569773565,0.21274354923644023,0.6187467087941022,35747.0,
Jiangsu,119.78333,32.05,EF,40.44,46.54,55.7,66.53,68.46,85.13,99.64,110.55,131.46,158.82,,-0.4253657295509476,-0.3418394606284187,-0.19375397532120595,-0.055107492685408786,0.11764406564050398,0.3237883220964254,0.5746342704490524,,
Jiangsu,119.78333,32.05,FCR,,,10.5,10.5,10.5,10.5,10.5,15.8,15.8,15.8,15.8,0.8571428571428521,-0.14285714285714793,-0.14285714285714793,-0.14285714285714793,-0.14285714285714793,-0.14285714285714793,-0.14285714285714793,15.2,
Zhejiang,120.2,30.26667,GRDP,8040.7,9753.4,11482.1,13028.3,15302.7,18640.0,21284.6,22833.7,27399.9,31854.8,34382.4,-0.45280962500810157,-0.3457989514008043,-0.20713756980143483,-0.05804534378521339,0.14687438527549318,0.36972672972816256,0.5471903749918984,64689.1,73515.8
Zhejiang,120.2,30.26667,RP,4776.0,4857.0,4925.0,4991.0,5072.0,5155.0,5212.0,5276.0,5447.0,5570.0,5685.0,-0.49818709209572176,-0.31883007009910586,-0.15808556925308218,-0.010877447425670995,0.15494319555233238,0.3292240754169686,0.5018129079042782,6468.0,6540.0
Zhejiang,120.2,30.26667,LFTR,,673.47,,,,1535.35,1792.09,1983.81,2464.96,2952.01,3227.77,-0.46834648422772956,-0.3373272711929539,-0.20377521836029552,-0.04574046405850517,0.12452501664983986,0.39901090541737544,0.5316535157722705,6261.75,
Zhejiang,120.2,30.26667,PCDI,,,,12093.0,13550.0,15351.0,17073.0,18528.0,21159.0,24195.0,27020.0,-0.4675227872902292,-0.32426101030752197,-0.1811980009654429,-0.03251980577561978,0.14224664224664219,0.3307777493824005,0.5324772127097708,52397.0,57541.0
Zhejiang,120.2,30.26667,MHI,10708.0,6261.0,11937.0,12555.0,14230.0,15669.0,15290.0,29549.0,29939.0,30515.0,30271.0,-0.40557199211045364,-0.3328402366863905,-0.14077909270216962,-0.03994082840236687,0.0668145956607495,0.2578895463510848,0.5944280078895463,34400.0,
Zhejiang,120.2,30.26667,EF,33.96,41.16,50.02,56.84,63.15,70.59,79.73,89.12,106.26,120.69,,-0.42562626419791494,-0.3019293605103468,-0.1861677298895284,-0.08192002489497412,0.10634821845339985,0.3149214252372804,0.5743737358020851,,
Zhejiang,120.2,30.26667,FCR,,,57.4,57.4,57.4,57.4,57.4,59.1,59.1,59.1,59.1,-0.8571428571428267,0.1428571428571733,0.1428571428571733,0.1428571428571733,0.1428571428571733,0.1428571428571733,0.1428571428571733,59.4,
Anhui,117.283042,31.86119,GRDP,3827.7,4307.8,5129.1,5675.9,6500.3,7941.6,9517.7,10864.7,13249.8,16284.9,18341.7,-0.4365016405972036,-0.3174658812884067,-0.23681526480161272,-0.08452304083703381,0.12262267142813238,0.38918479669332934,0.5634983594027965,38061.5,42959.2
Anhui,117.283042,31.86119,RP,6144.0,6163.0,6228.0,6120.0,6110.0,6118.0,6135.0,6131.0,5957.0,5972.0,5978.0,-0.464285714285718,-0.3777472527472565,-0.24313186813187188,-0.03159340659341034,0.19917582417582042,0.3818681318681281,0.5357142857142819,6105.0,6113.0
Anhui,117.283042,31.86119,LFTR,162.0,176.77,204.83,,,401.88,527.93,629.32,866.55,1108.31,1305.09,-0.5365653041393784,-0.2866777027992964,-0.130958423891086,-0.0473628270179444,0.1167392164622083,0.4213903455248756,0.4634346958606216,2199.52,
Anhui,117.283042,31.86119,PCDI,,,,4777.0,5573.0,6724.0,7893.0,8683.0,9955.0,11873.0,13593.0,-0.4629758838976492,-0.3171629010364468,-0.1780100726908292,-0.03281870425108139,0.13279713803645968,0.3211463077371967,0.5370241161023508,28103.0,30904.0
Anhui,117.283042,31.86119,MHI,8827.0,15688.0,8973.0,9197.0,9288.0,8502.0,7837.0,24799.0,22997.0,22884.0,23275.0,-0.14236933797909332,-0.05505226480836161,-0.04090592334494698,-0.2691986062717762,-0.2174912891986055,-0.00578397212543478,0.7308013937282237,29391.0,
Anhui,117.283042,31.86119,EF,16.4,18.35,22.16,25.25,27.76,34.51,43.84,48.73,59.91,81.72,,-0.40861503078507955,-0.4010684938070483,-0.21324357346493855,-0.08243693251239792,0.15133801298483524,0.36264104836970856,0.5913849692149205,,
Anhui,117.283042,31.86119,FCR,,,26.1,26.1,26.1,26.1,26.1,27.5,27.5,27.5,27.5,-0.8571428571428575,0.14285714285714243,0.14285714285714243,0.14285714285714243,0.14285714285714243,0.14285714285714243,0.14285714285714243,28.7,
Fujian,118.3,26.08333,GRDP,4467.6,4999.6,5712.1,6415.5,7468.6,9325.6,10931.8,12418.1,15002.5,17917.7,20190.7,-0.4410865986929915,-0.3180817759636092,-0.22337265313535073,-0.08263067924669719,0.1309113027134699,0.37534700301816964,0.5589134013070085,43608.6,48810.4
Fujian,118.3,26.08333,RP,3476.0,3502.0,3529.0,3557.0,3585.0,3612.0,3639.0,3666.0,3693.0,3784.0,3841.0,-0.5334467120181411,-0.295351473922903,-0.14058956916099824,-0.013605442176871265,0.18083900226757318,0.3356009070294779,0.4665532879818589,4161.0,4187.0
Fujian,118.3,26.08333,LFTR,,251.77,,,,594.02,704.45,778.14,966.09,1254.31,1440.34,-0.543076093782127,-0.21155160628844813,-0.12406570750601531,-0.0773663649145033,0.09752763282930155,0.4569239062178731,0.4016082334439204,2184.72,
Fujian,118.3,26.08333,PCDI,,,,8042.0,8948.0,10138.0,11785.0,12985.0,14566.0,16909.0,19141.0,-0.4697378604171214,-0.3229813664596273,-0.17900303613597124,-0.02592621991149561,0.1435417617526244,0.32384458158871277,0.5302621395828786,37202.0,40659.0
Fujian,118.3,26.08333,MHI,16941.0,8525.0,8672.0,7934.0,9652.0,4556.0,4478.0,26613.0,27017.0,27147.0,27276.0,0.42469430360870697,0.27333730987175503,0.15955860423501178,-0.11705934983596941,-0.575305696391293,-0.1859528780196855,0.020727706531462733,28105.0,
Fujian,118.3,26.08333,EF,17.79,19.66,22.25,25.05,27.71,33.22,38.99,44.79,53.41,63.45,,-0.47878155299804986,-0.3439997802620374,-0.1326942620924547,-0.046941522234735134,0.12937072540994865,0.3518279451753786,0.5212184470019502,,
Fujian,118.3,26.08333,FCR,,,63.1,63.1,63.1,63.1,63.1,66.0,66.0,66.0,66.0,-0.8571428571428749,0.14285714285712509,0.14285714285712509,0.14285714285712509,0.14285714285712509,0.14285714285712509,0.14285714285712509,66.8,
Jiangxi,115.9,28.68333,GRDP,2450.5,2812.7,3398.1,3941.2,4696.8,5777.6,6934.2,7630.0,9383.2,11584.5,12807.7,-0.4496463400014056,-0.31772902464802816,-0.21036052236677283,-0.05528340340390015,0.12048416901268703,0.3621814614088249,0.5503536599985944,25782.0,29619.7
Jiangxi,115.9,28.68333,RP,4222.0,4254.0,4284.0,4311.0,4339.0,4368.0,4400.0,4432.0,4462.0,4474.0,4475.0,-0.5178571428571331,-0.4178571428571331,-0.2928571428571331,-0.017857142857133114,0.35714285714286687,0.4071428571428669,0.48214285714286687,4519.0,4517.0
Jiangxi,115.9,28.68333,LFTR,187.04,123.05,,,,281.86,357.96,430.02,585.11,777.09,978.08,-0.558132001416292,-0.2023690243908565,0.036517227784431956,-0.04421894265273526,0.03296645346953807,0.29336828862220393,0.4418679985837079,1701.92,
Jiangxi,115.9,28.68333,PCDI,,,,5223.0,5894.0,7097.0,8208.0,9094.0,10217.0,11870.0,13567.0,-0.47423656794737257,-0.3278470320219112,-0.17527580822689234,-0.025392274809941988,0.14670949906570754,0.33027875188778244,0.5257634320526274,28017.0,30610.0
Jiangxi,115.9,28.68333,MHI,11286.0,3348.0,12080.0,10669.0,10210.0,9456.0,8229.0,34005.0,34068.0,39154.0,39509.0,0.38456876174313637,0.37226498575671296,0.238196254318444,0.11727983514152417,-0.08679313897811944,-0.6154312382568636,-0.41008545972483135,36716.0,
Jiangxi,115.9,28.68333,EF,11.7,13.5,15.66,18.9,22.14,28.5,33.33,37.77,44.95,63.08,,-0.43035428571428586,-0.32715428571428584,-0.1986742857142858,-0.08091428571428583,0.11892571428571432,0.3485257142857142,0.5696457142857141,,
Jiangxi,115.9,28.68333,FCR,,,58.3,58.3,58.3,58.3,58.3,60.0,60.0,60.0,60.0,-0.8571428571428521,0.14285714285714793,0.14285714285714793,0.14285714285714793,0.14285714285714793,0.14285714285714793,0.14285714285714793,61.2,
Shandong,117.000923,36.675807,GRDP,10076.5,10903.2,13308.1,15947.5,18967.8,22718.1,27106.2,29540.8,33922.5,39064.9,42957.3,-0.4986149209168498,-0.3507243181457062,-0.1561234783529815,-0.006370501572302011,0.17683191951391034,0.33361622039077793,0.5013850790831502,72798.2,83095.9
